year,data_status_cd,deal_type_sort,deal_type_cd,deal_type,new_build_sort,new_build_cd,new_build,area_sort,area_cd,area_name,rooms_sort,rooms_cd,rooms_label,num_transactions,price_per_sqm_chf,median_price_chf,total_price_chf,area_level,rooms_num,has_price_data
2013,D,1,22,Kauf,1,J,Ja,73,73,Hirslanden,1,1,1-Zimmer,0.0,,,,quarter,1,False
2013,D,1,22,Kauf,1,J,Ja,73,73,Hirslanden,2,2,2-Zimmer,,14519.0,1002500.0,,quarter,2,False
2013,D,1,22,Kauf,1,J,Ja,73,73,Hirslanden,3,3,3-Zimmer,,24752.0,2500000.0,,quarter,3,False
2013,D,1,22,Kauf,1,J,Ja,73,73,Hirslanden,4,4,4-Zimmer,,23019.0,2740000.0,,quarter,4,False
2013,D,1,22,Kauf,1,J,Ja,73,73,Hirslanden,5,5,5-Zimmer,,13206.0,1730000.0,,quarter,5,False
2013,D,1,22,Kauf,1,J,Ja,73,73,Hirslanden,6,6,6-Zimmer und mehr,,14485.0,2172700.0,,quarter,6,False
2013,D,1,22,Kauf,1,J,Ja,74,74,Witikon,1,1,1-Zimmer,,4195.0,160000.0,,quarter,1,False
2013,D,1,22,Kauf,1,J,Ja,74,74,Witikon,2,2,2-Zimmer,,6598.0,390000.0,,quarter,2,False
2013,D,1,22,Kauf,1,J,Ja,74,74,Witikon,3,3,3-Zimmer,,22064.0,2700000.0,,quarter,3,False
2013,D,1,22,Kauf,1,J,Ja,74,74,Witikon,4,4,4-Zimmer,,4195.0,440000.0,3980000.0,quarter,4,True
2013,D,1,22,Kauf,1,J,Ja,74,74,Witikon,5,5,5-Zimmer,,9184.0,1350000.0,,quarter,5,False
2013,D,1,22,Kauf,1,J,Ja,74,74,Witikon,6,6,6-Zimmer und mehr,,10062.0,1630000.0,,quarter,6,False
2013,D,1,22,Kauf,1,J,Ja,80,8,Kreis 8,1,1,1-Zimmer,,16827.0,550000.0,1100000.0,district,1,True
2013,D,1,22,Kauf,1,J,Ja,80,8,Kreis 8,2,2,2-Zimmer,,11603.0,634620.0,1269231.0,district,2,True
2013,D,1,22,Kauf,1,J,Ja,80,8,Kreis 8,3,3,3-Zimmer,8.0,12850.0,1200000.0,10947368.0,district,3,True
2013,D,1,22,Kauf,1,J,Ja,80,8,Kreis 8,4,4,4-Zimmer,7.0,13560.0,1750000.0,16170000.0,district,4,True
2013,D,1,22,Kauf,1,J,Ja,80,8,Kreis 8,5,5,5-Zimmer,5.0,15200.0,3000000.0,14350000.0,district,5,True
2013,D,1,22,Kauf,1,J,Ja,80,8,Kreis 8,6,6,6-Zimmer und mehr,,15349.0,2580770.0,,district,6,False
2013,D,1,22,Kauf,1,J,Ja,81,81,Seefeld,1,1,1-Zimmer,,24194.0,750000.0,,quarter,1,False
2013,D,1,22,Kauf,1,J,Ja,81,81,Seefeld,2,2,2-Zimmer,0.0,,,,quarter,2,False
2013,D,1,22,Kauf,1,J,Ja,81,81,Seefeld,3,3,3-Zimmer,,20667.0,1550000.0,,quarter,3,False
2013,D,1,22,Kauf,1,J,Ja,81,81,Seefeld,4,4,4-Zimmer,0.0,,,,quarter,4,False
2013,D,1,22,Kauf,1,J,Ja,81,81,Seefeld,5,5,5-Zimmer,,15319.0,3600000.0,,quarter,5,False
2013,D,1,22,Kauf,1,J,Ja,81,81,Seefeld,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2013,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,1,1,1-Zimmer,,9459.0,350000.0,,quarter,1,False
2013,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,2,2,2-Zimmer,,7857.0,550000.0,,quarter,2,False
2013,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,3,3,3-Zimmer,,12850.0,955000.0,7997368.0,quarter,3,True
2013,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,4,4,4-Zimmer,,18616.0,3112500.0,12070000.0,quarter,4,True
2013,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,5,5,5-Zimmer,,15075.0,3000000.0,,quarter,5,False
2013,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2013,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,1,1,1-Zimmer,0.0,,,,quarter,1,False
2013,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,2,2,2-Zimmer,,15349.0,719230.0,,quarter,2,False
2013,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,3,3,3-Zimmer,,11475.0,1400000.0,,quarter,3,False
2013,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,4,4,4-Zimmer,,11006.0,1250000.0,,quarter,4,False
2013,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,5,5,5-Zimmer,,15200.0,1900000.0,,quarter,5,False
2013,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,6,6,6-Zimmer und mehr,,15349.0,2580770.0,,quarter,6,False
2013,D,1,22,Kauf,1,J,Ja,90,9,Kreis 9,1,1,1-Zimmer,,9283.0,245000.0,,district,1,False
2013,D,1,22,Kauf,1,J,Ja,90,9,Kreis 9,2,2,2-Zimmer,,10016.0,620000.0,1240000.0,district,2,True
2013,D,1,22,Kauf,1,J,Ja,90,9,Kreis 9,3,3,3-Zimmer,5.0,9149.0,860000.0,4355000.0,district,3,True
2013,D,1,22,Kauf,1,J,Ja,90,9,Kreis 9,4,4,4-Zimmer,9.0,7353.0,765000.0,9045000.0,district,4,True
2013,D,1,22,Kauf,1,J,Ja,90,9,Kreis 9,5,5,5-Zimmer,3.0,8500.0,1360000.0,3735000.0,district,5,True
2013,D,1,22,Kauf,1,J,Ja,90,9,Kreis 9,6,6,6-Zimmer und mehr,0.0,,,,district,6,False
2013,D,1,22,Kauf,1,J,Ja,91,91,Albisrieden,1,1,1-Zimmer,,9283.0,245000.0,,quarter,1,False
2013,D,1,22,Kauf,1,J,Ja,91,91,Albisrieden,2,2,2-Zimmer,,8214.0,460000.0,,quarter,2,False
2013,D,1,22,Kauf,1,J,Ja,91,91,Albisrieden,3,3,3-Zimmer,,9149.0,860000.0,,quarter,3,False
2013,D,1,22,Kauf,1,J,Ja,91,91,Albisrieden,4,4,4-Zimmer,,6559.0,665000.0,4950000.0,quarter,4,True
2013,D,1,22,Kauf,1,J,Ja,91,91,Albisrieden,5,5,5-Zimmer,,6587.0,1075000.0,,quarter,5,False
2013,D,1,22,Kauf,1,J,Ja,91,91,Albisrieden,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2013,D,1,22,Kauf,1,J,Ja,92,92,Altstetten,1,1,1-Zimmer,0.0,,,,quarter,1,False
2013,D,1,22,Kauf,1,J,Ja,92,92,Altstetten,2,2,2-Zimmer,,11818.0,780000.0,,quarter,2,False
2013,D,1,22,Kauf,1,J,Ja,92,92,Altstetten,3,3,3-Zimmer,,8986.0,860000.0,3495000.0,quarter,3,True
2013,D,1,22,Kauf,1,J,Ja,92,92,Altstetten,4,4,4-Zimmer,,7520.0,1000000.0,,quarter,4,False
2013,D,1,22,Kauf,1,J,Ja,92,92,Altstetten,5,5,5-Zimmer,,8522.0,1585000.0,,quarter,5,False
2013,D,1,22,Kauf,1,J,Ja,92,92,Altstetten,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2013,D,1,22,Kauf,1,J,Ja,100,10,Kreis 10,1,1,1-Zimmer,,8000.0,280000.0,,district,1,False
2013,D,1,22,Kauf,1,J,Ja,100,10,Kreis 10,2,2,2-Zimmer,6.0,10127.0,640000.0,3768072.0,district,2,True
2013,D,1,22,Kauf,1,J,Ja,100,10,Kreis 10,3,3,3-Zimmer,14.0,11363.0,990000.0,14943358.0,district,3,True
2013,D,1,22,Kauf,1,J,Ja,100,10,Kreis 10,4,4,4-Zimmer,25.0,12092.0,1349000.0,34747000.0,district,4,True
2013,D,1,22,Kauf,1,J,Ja,100,10,Kreis 10,5,5,5-Zimmer,9.0,11422.0,1778000.0,14275000.0,district,5,True
2013,D,1,22,Kauf,1,J,Ja,100,10,Kreis 10,6,6,6-Zimmer und mehr,,14074.0,2614500.0,,district,6,False
2013,D,1,22,Kauf,1,J,Ja,101,101,Höngg,1,1,1-Zimmer,,8000.0,280000.0,,quarter,1,False
2013,D,1,22,Kauf,1,J,Ja,101,101,Höngg,2,2,2-Zimmer,,10000.0,675000.0,3163072.0,quarter,2,True
2013,D,1,22,Kauf,1,J,Ja,101,101,Höngg,3,3,3-Zimmer,5.0,11310.0,950000.0,4726358.0,quarter,3,True
2013,D,1,22,Kauf,1,J,Ja,101,101,Höngg,4,4,4-Zimmer,7.0,11200.0,1250000.0,8880000.0,quarter,4,True
2013,D,1,22,Kauf,1,J,Ja,101,101,Höngg,5,5,5-Zimmer,,9299.0,1460000.0,,quarter,5,False
2013,D,1,22,Kauf,1,J,Ja,101,101,Höngg,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2013,D,1,22,Kauf,1,J,Ja,102,102,Wipkingen,1,1,1-Zimmer,0.0,,,,quarter,1,False
2013,D,1,22,Kauf,1,J,Ja,102,102,Wipkingen,2,2,2-Zimmer,,10254.0,605000.0,,quarter,2,False
2013,D,1,22,Kauf,1,J,Ja,102,102,Wipkingen,3,3,3-Zimmer,9.0,11463.0,1089000.0,10217000.0,quarter,3,True
2013,D,1,22,Kauf,1,J,Ja,102,102,Wipkingen,4,4,4-Zimmer,18.0,12313.0,1369000.0,25867000.0,quarter,4,True
2013,D,1,22,Kauf,1,J,Ja,102,102,Wipkingen,5,5,5-Zimmer,,11447.0,1796000.0,9840000.0,quarter,5,True
2013,D,1,22,Kauf,1,J,Ja,102,102,Wipkingen,6,6,6-Zimmer und mehr,,14074.0,2614500.0,,quarter,6,False
2013,D,1,22,Kauf,1,J,Ja,110,11,Kreis 11,1,1,1-Zimmer,11.0,10690.0,310000.0,3372249.0,district,1,True
2013,D,1,22,Kauf,1,J,Ja,110,11,Kreis 11,2,2,2-Zimmer,14.0,9008.0,525000.0,7679948.0,district,2,True
2013,D,1,22,Kauf,1,J,Ja,110,11,Kreis 11,3,3,3-Zimmer,29.0,8551.0,740000.0,23424135.0,district,3,True
2013,D,1,22,Kauf,1,J,Ja,110,11,Kreis 11,4,4,4-Zimmer,23.0,8889.0,1013320.0,23313706.0,district,4,True
2013,D,1,22,Kauf,1,J,Ja,110,11,Kreis 11,5,5,5-Zimmer,6.0,6505.0,912060.0,6475120.0,district,5,True
2013,D,1,22,Kauf,1,J,Ja,110,11,Kreis 11,6,6,6-Zimmer und mehr,6.0,7748.0,1600000.0,9880000.0,district,6,True
2013,D,1,22,Kauf,1,J,Ja,111,111,Affoltern,1,1,1-Zimmer,,8381.0,182250.0,,quarter,1,False
2013,D,1,22,Kauf,1,J,Ja,111,111,Affoltern,2,2,2-Zimmer,,8518.0,450000.0,1884000.0,quarter,2,True
2013,D,1,22,Kauf,1,J,Ja,111,111,Affoltern,3,3,3-Zimmer,4.0,7525.0,735000.0,2932751.0,quarter,3,True
2013,D,1,22,Kauf,1,J,Ja,111,111,Affoltern,4,4,4-Zimmer,,4266.0,482500.0,,quarter,4,False
2013,D,1,22,Kauf,1,J,Ja,111,111,Affoltern,5,5,5-Zimmer,0.0,,,,quarter,5,False
2013,D,1,22,Kauf,1,J,Ja,111,111,Affoltern,6,6,6-Zimmer und mehr,,8902.0,3000000.0,,quarter,6,False
2013,D,1,22,Kauf,1,J,Ja,115,115,Oerlikon,1,1,1-Zimmer,,10862.0,310430.0,3190000.0,quarter,1,True
2013,D,1,22,Kauf,1,J,Ja,115,115,Oerlikon,2,2,2-Zimmer,7.0,10714.0,680000.0,4330000.0,quarter,2,True
2013,D,1,22,Kauf,1,J,Ja,115,115,Oerlikon,3,3,3-Zimmer,16.0,10131.0,957500.0,15335000.0,quarter,3,True
2013,D,1,22,Kauf,1,J,Ja,115,115,Oerlikon,4,4,4-Zimmer,,9693.0,1220000.0,12957000.0,quarter,4,True
2013,D,1,22,Kauf,1,J,Ja,115,115,Oerlikon,5,5,5-Zimmer,,8865.0,1270000.0,,quarter,5,False
2013,D,1,22,Kauf,1,J,Ja,115,115,Oerlikon,6,6,6-Zimmer und mehr,,12579.0,2000000.0,,quarter,6,False
2013,D,1,22,Kauf,1,J,Ja,119,119,Seebach,1,1,1-Zimmer,0.0,,,,quarter,1,False
2013,D,1,22,Kauf,1,J,Ja,119,119,Seebach,2,2,2-Zimmer,,5100.0,255000.0,,quarter,2,False
2013,D,1,22,Kauf,1,J,Ja,119,119,Seebach,3,3,3-Zimmer,9.0,7508.0,575000.0,5156384.0,quarter,3,True
2013,D,1,22,Kauf,1,J,Ja,119,119,Seebach,4,4,4-Zimmer,11.0,7545.0,830000.0,9391706.0,quarter,4,True
2013,D,1,22,Kauf,1,J,Ja,119,119,Seebach,5,5,5-Zimmer,,6020.0,912060.0,3935120.0,quarter,5,True
2013,D,1,22,Kauf,1,J,Ja,119,119,Seebach,6,6,6-Zimmer und mehr,,5284.0,840000.0,,quarter,6,False
2013,D,1,22,Kauf,1,J,Ja,120,12,Kreis 12,1,1,1-Zimmer,,7375.0,590000.0,,district,1,False
2013,D,1,22,Kauf,1,J,Ja,120,12,Kreis 12,2,2,2-Zimmer,7.0,7064.0,900000.0,6100000.0,district,2,True
2013,D,1,22,Kauf,1,J,Ja,120,12,Kreis 12,3,3,3-Zimmer,15.0,7346.0,946000.0,13123000.0,district,3,True
2013,D,1,22,Kauf,1,J,Ja,120,12,Kreis 12,4,4,4-Zimmer,,7830.0,1120000.0,3733500.0,district,4,True
2013,D,1,22,Kauf,1,J,Ja,120,12,Kreis 12,5,5,5-Zimmer,0.0,,,,district,5,False
2013,D,1,22,Kauf,1,J,Ja,120,12,Kreis 12,6,6,6-Zimmer und mehr,0.0,,,,district,6,False
2013,D,1,22,Kauf,1,J,Ja,121,121,Saatlen,1,1,1-Zimmer,0.0,,,,quarter,1,False
2013,D,1,22,Kauf,1,J,Ja,121,121,Saatlen,2,2,2-Zimmer,0.0,,,,quarter,2,False
2013,D,1,22,Kauf,1,J,Ja,121,121,Saatlen,3,3,3-Zimmer,,6118.0,930000.0,,quarter,3,False
2013,D,1,22,Kauf,1,J,Ja,121,121,Saatlen,4,4,4-Zimmer,0.0,,,,quarter,4,False
2013,D,1,22,Kauf,1,J,Ja,121,121,Saatlen,5,5,5-Zimmer,0.0,,,,quarter,5,False
2013,D,1,22,Kauf,1,J,Ja,121,121,Saatlen,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2013,D,1,22,Kauf,1,J,Ja,122,122,Schwamendingen-Mitte,1,1,1-Zimmer,,7375.0,590000.0,,quarter,1,False
2013,D,1,22,Kauf,1,J,Ja,122,122,Schwamendingen-Mitte,2,2,2-Zimmer,7.0,7064.0,900000.0,6100000.0,quarter,2,True
2013,D,1,22,Kauf,1,J,Ja,122,122,Schwamendingen-Mitte,3,3,3-Zimmer,,7449.0,953000.0,11908000.0,quarter,3,True
2013,D,1,22,Kauf,1,J,Ja,122,122,Schwamendingen-Mitte,4,4,4-Zimmer,,8650.0,1451750.0,,quarter,4,False
2013,D,1,22,Kauf,1,J,Ja,122,122,Schwamendingen-Mitte,5,5,5-Zimmer,0.0,,,,quarter,5,False
2013,D,1,22,Kauf,1,J,Ja,122,122,Schwamendingen-Mitte,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2013,D,1,22,Kauf,1,J,Ja,123,123,Hirzenbach,1,1,1-Zimmer,0.0,,,,quarter,1,False
2013,D,1,22,Kauf,1,J,Ja,123,123,Hirzenbach,2,2,2-Zimmer,0.0,,,,quarter,2,False
2013,D,1,22,Kauf,1,J,Ja,123,123,Hirzenbach,3,3,3-Zimmer,,4385.0,285000.0,,quarter,3,False
2013,D,1,22,Kauf,1,J,Ja,123,123,Hirzenbach,4,4,4-Zimmer,,7830.0,830000.0,,quarter,4,False
2013,D,1,22,Kauf,1,J,Ja,123,123,Hirzenbach,5,5,5-Zimmer,0.0,,,,quarter,5,False
2013,D,1,22,Kauf,1,J,Ja,123,123,Hirzenbach,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2014,D,1,22,Kauf,1,J,Ja,0,0,Ganze Stadt,1,1,1-Zimmer,87.0,11026.0,665000.0,57477178.0,city_total,1,True
2014,D,1,22,Kauf,1,J,Ja,0,0,Ganze Stadt,2,2,2-Zimmer,141.0,11420.0,910000.0,136389863.0,city_total,2,True
2014,D,1,22,Kauf,1,J,Ja,0,0,Ganze Stadt,3,3,3-Zimmer,215.0,10714.0,1060000.0,245572903.0,city_total,3,True
2014,D,1,22,Kauf,1,J,Ja,0,0,Ganze Stadt,4,4,4-Zimmer,152.0,10671.0,1256500.0,210750596.0,city_total,4,True
2014,D,1,22,Kauf,1,J,Ja,0,0,Ganze Stadt,5,5,5-Zimmer,63.0,11170.0,1720090.0,112796736.0,city_total,5,True
2014,D,1,22,Kauf,1,J,Ja,0,0,Ganze Stadt,6,6,6-Zimmer und mehr,20.0,12133.0,2267500.0,53286164.0,city_total,6,True
2014,D,1,22,Kauf,1,J,Ja,10,1,Kreis 1,1,1,1-Zimmer,0.0,,,,district,1,False
2014,D,1,22,Kauf,1,J,Ja,10,1,Kreis 1,2,2,2-Zimmer,,8769.0,570000.0,,district,2,False
2014,D,1,22,Kauf,1,J,Ja,10,1,Kreis 1,3,3,3-Zimmer,0.0,,,,district,3,False
2014,D,1,22,Kauf,1,J,Ja,10,1,Kreis 1,4,4,4-Zimmer,,19554.0,1940350.0,,district,4,False
2014,D,1,22,Kauf,1,J,Ja,10,1,Kreis 1,5,5,5-Zimmer,0.0,,,,district,5,False
2014,D,1,22,Kauf,1,J,Ja,10,1,Kreis 1,6,6,6-Zimmer und mehr,0.0,,,,district,6,False
2014,D,1,22,Kauf,1,J,Ja,11,11,Rathaus,1,1,1-Zimmer,0.0,,,,quarter,1,False
2014,D,1,22,Kauf,1,J,Ja,11,11,Rathaus,2,2,2-Zimmer,0.0,,,,quarter,2,False
2014,D,1,22,Kauf,1,J,Ja,11,11,Rathaus,3,3,3-Zimmer,0.0,,,,quarter,3,False
2014,D,1,22,Kauf,1,J,Ja,11,11,Rathaus,4,4,4-Zimmer,0.0,,,,quarter,4,False
2014,D,1,22,Kauf,1,J,Ja,11,11,Rathaus,5,5,5-Zimmer,0.0,,,,quarter,5,False
2014,D,1,22,Kauf,1,J,Ja,11,11,Rathaus,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2014,D,1,22,Kauf,1,J,Ja,12,12,Hochschulen,1,1,1-Zimmer,0.0,,,,quarter,1,False
2014,D,1,22,Kauf,1,J,Ja,12,12,Hochschulen,2,2,2-Zimmer,0.0,,,,quarter,2,False
2014,D,1,22,Kauf,1,J,Ja,12,12,Hochschulen,3,3,3-Zimmer,0.0,,,,quarter,3,False
2014,D,1,22,Kauf,1,J,Ja,12,12,Hochschulen,4,4,4-Zimmer,0.0,,,,quarter,4,False
2014,D,1,22,Kauf,1,J,Ja,12,12,Hochschulen,5,5,5-Zimmer,0.0,,,,quarter,5,False
2014,D,1,22,Kauf,1,J,Ja,12,12,Hochschulen,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2014,D,1,22,Kauf,1,J,Ja,13,13,Lindenhof,1,1,1-Zimmer,0.0,,,,quarter,1,False
2014,D,1,22,Kauf,1,J,Ja,13,13,Lindenhof,2,2,2-Zimmer,,8769.0,570000.0,,quarter,2,False
2014,D,1,22,Kauf,1,J,Ja,13,13,Lindenhof,3,3,3-Zimmer,0.0,,,,quarter,3,False
2014,D,1,22,Kauf,1,J,Ja,13,13,Lindenhof,4,4,4-Zimmer,,19554.0,1940350.0,,quarter,4,False
2014,D,1,22,Kauf,1,J,Ja,13,13,Lindenhof,5,5,5-Zimmer,0.0,,,,quarter,5,False
2014,D,1,22,Kauf,1,J,Ja,13,13,Lindenhof,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2014,D,1,22,Kauf,1,J,Ja,14,14,City,1,1,1-Zimmer,0.0,,,,quarter,1,False
2014,D,1,22,Kauf,1,J,Ja,14,14,City,2,2,2-Zimmer,0.0,,,,quarter,2,False
2014,D,1,22,Kauf,1,J,Ja,14,14,City,3,3,3-Zimmer,0.0,,,,quarter,3,False
2014,D,1,22,Kauf,1,J,Ja,14,14,City,4,4,4-Zimmer,0.0,,,,quarter,4,False
2014,D,1,22,Kauf,1,J,Ja,14,14,City,5,5,5-Zimmer,0.0,,,,quarter,5,False
2014,D,1,22,Kauf,1,J,Ja,14,14,City,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2014,D,1,22,Kauf,1,J,Ja,20,2,Kreis 2,1,1,1-Zimmer,0.0,,,,district,1,False
2014,D,1,22,Kauf,1,J,Ja,20,2,Kreis 2,2,2,2-Zimmer,,9500.0,615000.0,,district,2,False
2014,D,1,22,Kauf,1,J,Ja,20,2,Kreis 2,3,3,3-Zimmer,5.0,9333.0,735000.0,4200000.0,district,3,True
2014,D,1,22,Kauf,1,J,Ja,20,2,Kreis 2,4,4,4-Zimmer,,12906.0,1430000.0,5770000.0,district,4,True
2014,D,1,22,Kauf,1,J,Ja,20,2,Kreis 2,5,5,5-Zimmer,6.0,10637.0,1695050.0,9807798.0,district,5,True
2014,D,1,22,Kauf,1,J,Ja,20,2,Kreis 2,6,6,6-Zimmer und mehr,,11402.0,1835760.0,,district,6,False
2014,D,1,22,Kauf,1,J,Ja,21,21,Wollishofen,1,1,1-Zimmer,0.0,,,,quarter,1,False
2014,D,1,22,Kauf,1,J,Ja,21,21,Wollishofen,2,2,2-Zimmer,,9500.0,615000.0,,quarter,2,False
2014,D,1,22,Kauf,1,J,Ja,21,21,Wollishofen,3,3,3-Zimmer,,10970.0,900000.0,,quarter,3,False
2014,D,1,22,Kauf,1,J,Ja,21,21,Wollishofen,4,4,4-Zimmer,,12906.0,1640000.0,,quarter,4,False
2014,D,1,22,Kauf,1,J,Ja,21,21,Wollishofen,5,5,5-Zimmer,,10637.0,1662900.0,6345798.0,quarter,5,True
2014,D,1,22,Kauf,1,J,Ja,21,21,Wollishofen,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2014,D,1,22,Kauf,1,J,Ja,23,23,Leimbach,1,1,1-Zimmer,0.0,,,,quarter,1,False
2014,D,1,22,Kauf,1,J,Ja,23,23,Leimbach,2,2,2-Zimmer,0.0,,,,quarter,2,False
2014,D,1,22,Kauf,1,J,Ja,23,23,Leimbach,3,3,3-Zimmer,,8548.0,645000.0,,quarter,3,False
2014,D,1,22,Kauf,1,J,Ja,23,23,Leimbach,4,4,4-Zimmer,0.0,,,,quarter,4,False
2014,D,1,22,Kauf,1,J,Ja,23,23,Leimbach,5,5,5-Zimmer,0.0,,,,quarter,5,False
2014,D,1,22,Kauf,1,J,Ja,23,23,Leimbach,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2014,D,1,22,Kauf,1,J,Ja,24,24,Enge,1,1,1-Zimmer,0.0,,,,quarter,1,False
2014,D,1,22,Kauf,1,J,Ja,24,24,Enge,2,2,2-Zimmer,0.0,,,,quarter,2,False
2014,D,1,22,Kauf,1,J,Ja,24,24,Enge,3,3,3-Zimmer,0.0,,,,quarter,3,False
2014,D,1,22,Kauf,1,J,Ja,24,24,Enge,4,4,4-Zimmer,,12327.0,1245000.0,,quarter,4,False
2014,D,1,22,Kauf,1,J,Ja,24,24,Enge,5,5,5-Zimmer,,10903.0,1731000.0,,quarter,5,False
2014,D,1,22,Kauf,1,J,Ja,24,24,Enge,6,6,6-Zimmer und mehr,,11402.0,1835760.0,,quarter,6,False
2014,D,1,22,Kauf,1,J,Ja,30,3,Kreis 3,1,1,1-Zimmer,,7434.0,330000.0,,district,1,False
2014,D,1,22,Kauf,1,J,Ja,30,3,Kreis 3,2,2,2-Zimmer,,9458.0,607120.0,2404235.0,district,2,True
2014,D,1,22,Kauf,1,J,Ja,30,3,Kreis 3,3,3,3-Zimmer,7.0,9135.0,950000.0,6680239.0,district,3,True
2014,D,1,22,Kauf,1,J,Ja,30,3,Kreis 3,4,4,4-Zimmer,7.0,9100.0,910000.0,7262103.0,district,4,True
2014,D,1,22,Kauf,1,J,Ja,30,3,Kreis 3,5,5,5-Zimmer,0.0,,,,district,5,False
2014,D,1,22,Kauf,1,J,Ja,30,3,Kreis 3,6,6,6-Zimmer und mehr,0.0,,,,district,6,False
2014,D,1,22,Kauf,1,J,Ja,31,31,Alt-Wiedikon,1,1,1-Zimmer,,7434.0,330000.0,,quarter,1,False
2014,D,1,22,Kauf,1,J,Ja,31,31,Alt-Wiedikon,2,2,2-Zimmer,,8210.0,524620.0,,quarter,2,False
2014,D,1,22,Kauf,1,J,Ja,31,31,Alt-Wiedikon,3,3,3-Zimmer,,8501.0,770000.0,4617739.0,quarter,3,True
2014,D,1,22,Kauf,1,J,Ja,31,31,Alt-Wiedikon,4,4,4-Zimmer,4.0,9525.0,952500.0,3890000.0,quarter,4,True
2014,D,1,22,Kauf,1,J,Ja,31,31,Alt-Wiedikon,5,5,5-Zimmer,0.0,,,,quarter,5,False
2014,D,1,22,Kauf,1,J,Ja,31,31,Alt-Wiedikon,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2014,D,1,22,Kauf,1,J,Ja,33,33,Friesenberg,1,1,1-Zimmer,0.0,,,,quarter,1,False
2014,D,1,22,Kauf,1,J,Ja,33,33,Friesenberg,2,2,2-Zimmer,0.0,,,,quarter,2,False
2014,D,1,22,Kauf,1,J,Ja,33,33,Friesenberg,3,3,3-Zimmer,0.0,,,,quarter,3,False
2014,D,1,22,Kauf,1,J,Ja,33,33,Friesenberg,4,4,4-Zimmer,,6019.0,620000.0,,quarter,4,False
2014,D,1,22,Kauf,1,J,Ja,33,33,Friesenberg,5,5,5-Zimmer,0.0,,,,quarter,5,False
2014,D,1,22,Kauf,1,J,Ja,33,33,Friesenberg,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2014,D,1,22,Kauf,1,J,Ja,34,34,Sihlfeld,1,1,1-Zimmer,0.0,,,,quarter,1,False
2014,D,1,22,Kauf,1,J,Ja,34,34,Sihlfeld,2,2,2-Zimmer,,11827.0,677500.0,,quarter,2,False
2014,D,1,22,Kauf,1,J,Ja,34,34,Sihlfeld,3,3,3-Zimmer,,25781.0,2062500.0,,quarter,3,False
2014,D,1,22,Kauf,1,J,Ja,34,34,Sihlfeld,4,4,4-Zimmer,,12144.0,1376050.0,,quarter,4,False
2014,D,1,22,Kauf,1,J,Ja,34,34,Sihlfeld,5,5,5-Zimmer,0.0,,,,quarter,5,False
2014,D,1,22,Kauf,1,J,Ja,34,34,Sihlfeld,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2014,D,1,22,Kauf,1,J,Ja,40,4,Kreis 4,1,1,1-Zimmer,11.0,6897.0,303000.0,2838000.0,district,1,True
2014,D,1,22,Kauf,1,J,Ja,40,4,Kreis 4,2,2,2-Zimmer,4.0,10650.0,717500.0,2825000.0,district,2,True
2014,D,1,22,Kauf,1,J,Ja,40,4,Kreis 4,3,3,3-Zimmer,8.0,10267.0,770000.0,6943000.0,district,3,True
2014,D,1,22,Kauf,1,J,Ja,40,4,Kreis 4,4,4,4-Zimmer,6.0,13845.0,1663000.0,10654000.0,district,4,True
2014,D,1,22,Kauf,1,J,Ja,40,4,Kreis 4,5,5,5-Zimmer,0.0,,,,district,5,False
2014,D,1,22,Kauf,1,J,Ja,40,4,Kreis 4,6,6,6-Zimmer und mehr,0.0,,,,district,6,False
2014,D,1,22,Kauf,1,J,Ja,41,41,Werd,1,1,1-Zimmer,0.0,,,,quarter,1,False
2014,D,1,22,Kauf,1,J,Ja,41,41,Werd,2,2,2-Zimmer,0.0,,,,quarter,2,False
